sido,sigungu,car_type,car_purpose,year,month,value
경북,구미시,화물,관용,2025,06,225
경북,구미시,화물,자가용,2025,06,"25,698"
경북,구미시,화물,영업용,2025,06,"3,597"
경북,구미시,화물,계,2025,06,"29,520"
경북,구미시,특수,관용,2025,06,21
경북,구미시,특수,자가용,2025,06,694
경북,구미시,특수,영업용,2025,06,467
경북,구미시,특수,계,2025,06,"1,182"
경북,구미시,총계,관용,2025,06,553
경북,구미시,총계,자가용,2025,06,"226,232"
경북,구미시,총계,영업용,2025,06,"7,265"
경북,구미시,총계,계,2025,06,"234,050"
경북,군위군,승용,관용,2025,06,0
경북,군위군,승용,자가용,2025,06,19
경북,군위군,승용,영업용,2025,06,2
경북,군위군,승용,계,2025,06,21
경북,군위군,승합,관용,2025,06,0
경북,군위군,승합,자가용,2025,06,4
경북,군위군,승합,영업용,2025,06,0
경북,군위군,승합,계,2025,06,4
경북,군위군,화물,관용,2025,06,0
경북,군위군,화물,자가용,2025,06,20
경북,군위군,화물,영업용,2025,06,3
경북,군위군,화물,계,2025,06,23
경북,군위군,특수,관용,2025,06,0
경북,군위군,특수,자가용,2025,06,0
경북,군위군,특수,영업용,2025,06,0
경북,군위군,특수,계,2025,06,0
경북,군위군,총계,관용,2025,06,0
경북,군위군,총계,자가용,2025,06,43
경북,군위군,총계,영업용,2025,06,5
경북,군위군,총계,계,2025,06,48
경북,김천시,승용,관용,2025,06,145
경북,김천시,승용,자가용,2025,06,"59,428"
경북,김천시,승용,영업용,2025,06,562
경북,김천시,승용,계,2025,06,"60,135"
경북,김천시,승합,관용,2025,06,82
경북,김천시,승합,자가용,2025,06,"1,929"
경북,김천시,승합,영업용,2025,06,269
경북,김천시,승합,계,2025,06,"2,280"
경북,김천시,화물,관용,2025,06,166
경북,김천시,화물,자가용,2025,06,"17,985"
경북,김천시,화물,영업용,2025,06,"1,120"
경북,김천시,화물,계,2025,06,"19,271"
경북,김천시,특수,관용,2025,06,17
경북,김천시,특수,자가용,2025,06,254
경북,김천시,특수,영업용,2025,06,191
경북,김천시,특수,계,2025,06,462
경북,김천시,총계,관용,2025,06,410
경북,김천시,총계,자가용,2025,06,"79,596"
경북,김천시,총계,영업용,2025,06,"2,142"
경북,김천시,총계,계,2025,06,"82,148"
경북,문경시,승용,관용,2025,06,95
경북,문경시,승용,자가용,2025,06,"27,394"
경북,문경시,승용,영업용,2025,06,383
경북,문경시,승용,계,2025,06,"27,872"
경북,문경시,승합,관용,2025,06,55
경북,문경시,승합,자가용,2025,06,"1,157"
경북,문경시,승합,영업용,2025,06,116
경북,문경시,승합,계,2025,06,"1,328"
경북,문경시,화물,관용,2025,06,127
경북,문경시,화물,자가용,2025,06,"10,343"
경북,문경시,화물,영업용,2025,06,278
경북,문경시,화물,계,2025,06,"10,748"
경북,문경시,특수,관용,2025,06,13
경북,문경시,특수,자가용,2025,06,149
경북,문경시,특수,영업용,2025,06,95
경북,문경시,특수,계,2025,06,257
경북,문경시,총계,관용,2025,06,290
경북,문경시,총계,자가용,2025,06,"39,043"
경북,문경시,총계,영업용,2025,06,872
경북,문경시,총계,계,2025,06,"40,205"
경북,봉화군,승용,관용,2025,06,97
경북,봉화군,승용,자가용,2025,06,"11,163"
경북,봉화군,승용,영업용,2025,06,46
경북,봉화군,승용,계,2025,06,"11,306"
경북,봉화군,승합,관용,2025,06,54
경북,봉화군,승합,자가용,2025,06,398
경북,봉화군,승합,영업용,2025,06,45
경북,봉화군,승합,계,2025,06,497
경북,봉화군,화물,관용,2025,06,86
경북,봉화군,화물,자가용,2025,06,"7,059"
경북,봉화군,화물,영업용,2025,06,91
경북,봉화군,화물,계,2025,06,"7,236"
경북,봉화군,특수,관용,2025,06,16
경북,봉화군,특수,자가용,2025,06,51
경북,봉화군,특수,영업용,2025,06,17
경북,봉화군,특수,계,2025,06,84
경북,봉화군,총계,관용,2025,06,253
경북,봉화군,총계,자가용,2025,06,"18,671"
경북,봉화군,총계,영업용,2025,06,199
경북,봉화군,총계,계,2025,06,"19,123"
경북,상주시,승용,관용,2025,06,123
경북,상주시,승용,자가용,2025,06,"37,387"
경북,상주시,승용,영업용,2025,06,383
경북,상주시,승용,계,2025,06,"37,893"
경북,상주시,승합,관용,2025,06,90
경북,상주시,승합,자가용,2025,06,"1,556"
경북,상주시,승합,영업용,2025,06,260
경북,상주시,승합,계,2025,06,"1,906"
경북,상주시,화물,관용,2025,06,210
경북,상주시,화물,자가용,2025,06,"17,360"
경북,상주시,화물,영업용,2025,06,"1,043"
경북,상주시,화물,계,2025,06,"18,613"
경북,상주시,특수,관용,2025,06,18
경북,상주시,특수,자가용,2025,06,221
경북,상주시,특수,영업용,2025,06,174
경북,상주시,특수,계,2025,06,413
경북,상주시,총계,관용,2025,06,441
경북,상주시,총계,자가용,2025,06,"56,524"
경북,상주시,총계,영업용,2025,06,"1,860"
경북,상주시,총계,계,2025,06,"58,825"
경북,성주군,승용,관용,2025,06,74
경북,성주군,승용,자가용,2025,06,"20,348"
경북,성주군,승용,영업용,2025,06,129
경북,성주군,승용,계,2025,06,"20,551"
경북,성주군,승합,관용,2025,06,41
경북,성주군,승합,자가용,2025,06,763
경북,성주군,승합,영업용,2025,06,49
경북,성주군,승합,계,2025,06,853
경북,성주군,화물,관용,2025,06,88
경북,성주군,화물,자가용,2025,06,"11,403"
경북,성주군,화물,영업용,2025,06,971
경북,성주군,화물,계,2025,06,"12,462"
경북,성주군,특수,관용,2025,06,15
경북,성주군,특수,자가용,2025,06,146
경북,성주군,특수,영업용,2025,06,141
경북,성주군,특수,계,2025,06,302
경북,성주군,총계,관용,2025,06,218
경북,성주군,총계,자가용,2025,06,"32,660"
경북,성주군,총계,영업용,2025,06,"1,290"
경북,성주군,총계,계,2025,06,"34,168"
경북,안동시,승용,관용,2025,06,302
경북,안동시,승용,자가용,2025,06,"65,831"
경북,안동시,승용,영업용,2025,06,939
경북,안동시,승용,계,2025,06,"67,072"
경북,안동시,승합,관용,2025,06,229
경북,안동시,승합,자가용,2025,06,"2,079"
경북,안동시,승합,영업용,2025,06,309
경북,안동시,승합,계,2025,06,"2,617"
경북,안동시,화물,관용,2025,06,252
경북,안동시,화물,자가용,2025,06,"19,344"
경북,안동시,화물,영업용,2025,06,"1,217"
경북,안동시,화물,계,2025,06,"20,813"
경북,안동시,특수,관용,2025,06,46
경북,안동시,특수,자가용,2025,06,363
경북,안동시,특수,영업용,2025,06,234
경북,안동시,특수,계,2025,06,643
경북,안동시,총계,관용,2025,06,829
경북,안동시,총계,자가용,2025,06,"87,617"
경북,안동시,총계,영업용,2025,06,"2,699"
경북,안동시,총계,계,2025,06,"91,145"
경북,영덕군,승용,관용,2025,06,73
경북,영덕군,승용,자가용,2025,06,"13,078"
경북,영덕군,승용,영업용,2025,06,99
경북,영덕군,승용,계,2025,06,"13,250"
경북,영덕군,승합,관용,2025,06,49
경북,영덕군,승합,자가용,2025,06,590
경북,영덕군,승합,영업용,2025,06,56
경북,영덕군,승합,계,2025,06,695
경북,영덕군,화물,관용,2025,06,123
경북,영덕군,화물,자가용,2025,06,"5,994"
경북,영덕군,화물,영업용,2025,06,121
경북,영덕군,화물,계,2025,06,"6,238"
경북,영덕군,특수,관용,2025,06,17
경북,영덕군,특수,자가용,2025,06,80
경북,영덕군,특수,영업용,2025,06,30
경북,영덕군,특수,계,2025,06,127
경북,영덕군,총계,관용,2025,06,262
경북,영덕군,총계,자가용,2025,06,"19,742"
경북,영덕군,총계,영업용,2025,06,306
경북,영덕군,총계,계,2025,06,"20,310"
경북,영양군,승용,관용,2025,06,62
경북,영양군,승용,자가용,2025,06,"6,135"
경북,영양군,승용,영업용,2025,06,37
경북,영양군,승용,계,2025,06,"6,234"
경북,영양군,승합,관용,2025,06,37
경북,영양군,승합,자가용,2025,06,276
경북,영양군,승합,영업용,2025,06,27
경북,영양군,승합,계,2025,06,340
경북,영양군,화물,관용,2025,06,73
경북,영양군,화물,자가용,2025,06,"3,950"
경북,영양군,화물,영업용,2025,06,51
경북,영양군,화물,계,2025,06,"4,074"
경북,영양군,특수,관용,2025,06,8
경북,영양군,특수,자가용,2025,06,38
경북,영양군,특수,영업용,2025,06,6
경북,영양군,특수,계,2025,06,52
경북,영양군,총계,관용,2025,06,180
경북,영양군,총계,자가용,2025,06,"10,399"
경북,영양군,총계,영업용,2025,06,121
경북,영양군,총계,계,2025,06,"10,700"
경북,영주시,승용,관용,2025,06,127
경북,영주시,승용,자가용,2025,06,"41,712"
경북,영주시,승용,영업용,2025,06,479
경북,영주시,승용,계,2025,06,"42,318"
경북,영주시,승합,관용,2025,06,78
경북,영주시,승합,자가용,2025,06,"1,503"
경북,영주시,승합,영업용,2025,06,135
경북,영주시,승합,계,2025,06,"1,716"
경북,영주시,화물,관용,2025,06,145
경북,영주시,화물,자가용,2025,06,"14,623"
경북,영주시,화물,영업용,2025,06,728
경북,영주시,화물,계,2025,06,"15,496"
경북,영주시,특수,관용,2025,06,25
경북,영주시,특수,자가용,2025,06,245
경북,영주시,특수,영업용,2025,06,159
경북,영주시,특수,계,2025,06,429
경북,영주시,총계,관용,2025,06,375
경북,영주시,총계,자가용,2025,06,"58,083"
경북,영주시,총계,영업용,2025,06,"1,501"
경북,영주시,총계,계,2025,06,"59,959"
경북,영천시,승용,관용,2025,06,133
경북,영천시,승용,자가용,2025,06,"45,179"
경북,영천시,승용,영업용,2025,06,363
경북,영천시,승용,계,2025,06,"45,675"
경북,영천시,승합,관용,2025,06,82
경북,영천시,승합,자가용,2025,06,"1,671"
경북,영천시,승합,영업용,2025,06,230
경북,영천시,승합,계,2025,06,"1,983"
경북,영천시,화물,관용,2025,06,129
경북,영천시,화물,자가용,2025,06,"16,247"
경북,영천시,화물,영업용,2025,06,"1,513"
경북,영천시,화물,계,2025,06,"17,889"
경북,영천시,특수,관용,2025,06,18
경북,영천시,특수,자가용,2025,06,244
경북,영천시,특수,영업용,2025,06,357
경북,영천시,특수,계,2025,06,619
경북,영천시,총계,관용,2025,06,362
경북,영천시,총계,자가용,2025,06,"63,341"
경북,영천시,총계,영업용,2025,06,"2,463"
경북,영천시,총계,계,2025,06,"66,166"
경북,예천군,승용,관용,2025,06,105
경북,예천군,승용,자가용,2025,06,"23,437"
경북,예천군,승용,영업용,2025,06,169
경북,예천군,승용,계,2025,06,"23,711"
경북,예천군,승합,관용,2025,06,63
경북,예천군,승합,자가용,2025,06,701
경북,예천군,승합,영업용,2025,06,82
경북,예천군,승합,계,2025,06,846
경북,예천군,화물,관용,2025,06,110
경북,예천군,화물,자가용,2025,06,"8,697"
경북,예천군,화물,영업용,2025,06,206
경북,예천군,화물,계,2025,06,"9,013"
경북,예천군,특수,관용,2025,06,21
경북,예천군,특수,자가용,2025,06,110
경북,예천군,특수,영업용,2025,06,46
경북,예천군,특수,계,2025,06,177
경북,예천군,총계,관용,2025,06,299
경북,예천군,총계,자가용,2025,06,"32,945"
경북,예천군,총계,영업용,2025,06,503
경북,예천군,총계,계,2025,06,"33,747"
경북,울릉군,승용,관용,2025,06,58
경북,울릉군,승용,자가용,2025,06,"4,426"
경북,울릉군,승용,영업용,2025,06,313
경북,울릉군,승용,계,2025,06,"4,797"
경북,울릉군,승합,관용,2025,06,21
경북,울릉군,승합,자가용,2025,06,264
경북,울릉군,승합,영업용,2025,06,204
경북,울릉군,승합,계,2025,06,489
경북,울릉군,화물,관용,2025,06,60
경북,울릉군,화물,자가용,2025,06,"1,462"
경북,울릉군,화물,영업용,2025,06,28
경북,울릉군,화물,계,2025,06,"1,550"
경북,울릉군,특수,관용,2025,06,8
경북,울릉군,특수,자가용,2025,06,24
경북,울릉군,특수,영업용,2025,06,4
경북,울릉군,특수,계,2025,06,36
경북,울릉군,총계,관용,2025,06,147
경북,울릉군,총계,자가용,2025,06,"6,176"
경북,울릉군,총계,영업용,2025,06,549
경북,울릉군,총계,계,2025,06,"6,872"
경북,울진군,승용,관용,2025,06,134
경북,울진군,승용,자가용,2025,06,"20,982"
경북,울진군,승용,영업용,2025,06,110
경북,울진군,승용,계,2025,06,"21,226"
경북,울진군,승합,관용,2025,06,57
경북,울진군,승합,자가용,2025,06,596
경북,울진군,승합,영업용,2025,06,87
경북,울진군,승합,계,2025,06,740
경북,울진군,화물,관용,2025,06,124
경북,울진군,화물,자가용,2025,06,"6,617"
경북,울진군,화물,영업용,2025,06,120
경북,울진군,화물,계,2025,06,"6,861"
경북,울진군,특수,관용,2025,06,21
경북,울진군,특수,자가용,2025,06,129
경북,울진군,특수,영업용,2025,06,39
경북,울진군,특수,계,2025,06,189
경북,울진군,총계,관용,2025,06,336
경북,울진군,총계,자가용,2025,06,"28,324"
경북,울진군,총계,영업용,2025,06,356
경북,울진군,총계,계,2025,06,"29,016"
경북,의성군,승용,관용,2025,06,84
경북,의성군,승용,자가용,2025,06,"19,784"
경북,의성군,승용,영업용,2025,06,86
경북,의성군,승용,계,2025,06,"19,954"
경북,의성군,승합,관용,2025,06,77
경북,의성군,승합,자가용,2025,06,836
경북,의성군,승합,영업용,2025,06,77
경북,의성군,승합,계,2025,06,990
경북,의성군,화물,관용,2025,06,131
경북,의성군,화물,자가용,2025,06,"12,237"
경북,의성군,화물,영업용,2025,06,890
경북,의성군,화물,계,2025,06,"13,258"
경북,의성군,특수,관용,2025,06,11
경북,의성군,특수,자가용,2025,06,120
경북,의성군,특수,영업용,2025,06,102
경북,의성군,특수,계,2025,06,233
경북,의성군,총계,관용,2025,06,303
경북,의성군,총계,자가용,2025,06,"32,977"
경북,의성군,총계,영업용,2025,06,"1,155"
경북,의성군,총계,계,2025,06,"34,435"
경북,청도군,승용,관용,2025,06,80
경북,청도군,승용,자가용,2025,06,"18,002"
경북,청도군,승용,영업용,2025,06,161
경북,청도군,승용,계,2025,06,"18,243"
경북,청도군,승합,관용,2025,06,44
경북,청도군,승합,자가용,2025,06,620
경북,청도군,승합,영업용,2025,06,51
경북,청도군,승합,계,2025,06,715
경북,청도군,화물,관용,2025,06,91
경북,청도군,화물,자가용,2025,06,"7,909"
경북,청도군,화물,영업용,2025,06,614
경북,청도군,화물,계,2025,06,"8,614"
경북,청도군,특수,관용,2025,06,15
경북,청도군,특수,자가용,2025,06,101
경북,청도군,특수,영업용,2025,06,189
경북,청도군,특수,계,2025,06,305
경북,청도군,총계,관용,2025,06,230
경북,청도군,총계,자가용,2025,06,"26,632"
경북,청도군,총계,영업용,2025,06,"1,015"
경북,청도군,총계,계,2025,06,"27,877"
경북,청송군,승용,관용,2025,06,59
경북,청송군,승용,자가용,2025,06,"10,149"
경북,청송군,승용,영업용,2025,06,39
경북,청송군,승용,계,2025,06,"10,247"
경북,청송군,승합,관용,2025,06,70
경북,청송군,승합,자가용,2025,06,458
경북,청송군,승합,영업용,2025,06,44
경북,청송군,승합,계,2025,06,572
경북,청송군,화물,관용,2025,06,87
경북,청송군,화물,자가용,2025,06,"6,070"
경북,청송군,화물,영업용,2025,06,115
경북,청송군,화물,계,2025,06,"6,272"
경북,청송군,특수,관용,2025,06,10
경북,청송군,특수,자가용,2025,06,62
경북,청송군,특수,영업용,2025,06,15
경북,청송군,특수,계,2025,06,87
경북,청송군,총계,관용,2025,06,226
경북,청송군,총계,자가용,2025,06,"16,739"
경북,청송군,총계,영업용,2025,06,213
경북,청송군,총계,계,2025,06,"17,178"
경북,칠곡군,승용,관용,2025,06,121
경북,칠곡군,승용,자가용,2025,06,"55,727"
경북,칠곡군,승용,영업용,2025,06,270
경북,칠곡군,승용,계,2025,06,"56,118"
경북,칠곡군,승합,관용,2025,06,61
경북,칠곡군,승합,자가용,2025,06,"1,746"
경북,칠곡군,승합,영업용,2025,06,334
경북,칠곡군,승합,계,2025,06,"2,141"
경북,칠곡군,화물,관용,2025,06,113
경북,칠곡군,화물,자가용,2025,06,"12,740"
경북,칠곡군,화물,영업용,2025,06,"1,582"
경북,칠곡군,화물,계,2025,06,"14,435"
경북,칠곡군,특수,관용,2025,06,14
경북,칠곡군,특수,자가용,2025,06,273
경북,칠곡군,특수,영업용,2025,06,320
경북,칠곡군,특수,계,2025,06,607
경북,칠곡군,총계,관용,2025,06,309
경북,칠곡군,총계,자가용,2025,06,"70,486"
경북,칠곡군,총계,영업용,2025,06,"2,506"
경북,칠곡군,총계,계,2025,06,"73,301"
경북,포항시 남구,승용,관용,2025,06,148
경북,포항시 남구,승용,자가용,2025,06,"103,655"
경북,포항시 남구,승용,영업용,2025,06,"1,326"
경북,포항시 남구,승용,계,2025,06,"105,129"
경북,포항시 남구,승합,관용,2025,06,84
경북,포항시 남구,승합,자가용,2025,06,"2,765"
경북,포항시 남구,승합,영업용,2025,06,770
경북,포항시 남구,승합,계,2025,06,"3,619"
경북,포항시 남구,화물,관용,2025,06,215
경북,포항시 남구,화물,자가용,2025,06,"17,667"
경북,포항시 남구,화물,영업용,2025,06,"4,207"
경북,포항시 남구,화물,계,2025,06,"22,089"
경북,포항시 남구,특수,관용,2025,06,13
경북,포항시 남구,특수,자가용,2025,06,464
경북,포항시 남구,특수,영업용,2025,06,"1,730"
경북,포항시 남구,특수,계,2025,06,"2,207"
경북,포항시 남구,총계,관용,2025,06,460
경북,포항시 남구,총계,자가용,2025,06,"124,551"
경북,포항시 남구,총계,영업용,2025,06,"8,033"
경북,포항시 남구,총계,계,2025,06,"133,044"
경북,포항시 북구,승용,관용,2025,06,163
경북,포항시 북구,승용,자가용,2025,06,"131,519"
경북,포항시 북구,승용,영업용,2025,06,"2,131"
경북,포항시 북구,승용,계,2025,06,"133,813"
경북,포항시 북구,승합,관용,2025,06,96
경북,포항시 북구,승합,자가용,2025,06,"2,811"
경북,포항시 북구,승합,영업용,2025,06,298
경북,포항시 북구,승합,계,2025,06,"3,205"
경북,포항시 북구,화물,관용,2025,06,110
경북,포항시 북구,화물,자가용,2025,06,"18,099"
경북,포항시 북구,화물,영업용,2025,06,"1,095"
경북,포항시 북구,화물,계,2025,06,"19,304"
경북,포항시 북구,특수,관용,2025,06,27
경북,포항시 북구,특수,자가용,2025,06,454
경북,포항시 북구,특수,영업용,2025,06,300
경북,포항시 북구,특수,계,2025,06,781
경북,포항시 북구,총계,관용,2025,06,396
경북,포항시 북구,총계,자가용,2025,06,"152,883"
경북,포항시 북구,총계,영업용,2025,06,"3,824"
경북,포항시 북구,총계,계,2025,06,"157,103"
경북,계,승용,관용,2025,06,"2,796"
경북,계,승용,자가용,2025,06,"1,165,840"
경북,계,승용,영업용,2025,06,"13,027"
경북,계,승용,계,2025,06,"1,181,663"
경북,계,승합,관용,2025,06,"1,751"
경북,계,승합,자가용,2025,06,"34,682"
경북,계,승합,영업용,2025,06,"5,197"
경북,계,승합,계,2025,06,"41,630"
경북,계,화물,관용,2025,06,"3,091"
경북,계,화물,자가용,2025,06,"295,960"
경북,계,화물,영업용,2025,06,"25,012"
경북,계,화물,계,2025,06,"324,063"
경북,계,특수,관용,2025,06,405
경북,계,특수,자가용,2025,06,"5,308"
경북,계,특수,영업용,2025,06,"5,428"
경북,계,특수,계,2025,06,"11,141"
경북,계,총계,관용,2025,06,"8,043"
경북,계,총계,자가용,2025,06,"1,501,790"
경북,계,총계,영업용,2025,06,"48,664"
경북,계,총계,계,2025,06,"1,558,497"
경남,거제시,승용,관용,2025,06,126
경남,거제시,승용,자가용,2025,06,"97,165"
경남,거제시,승용,영업용,2025,06,"1,038"
경남,거제시,승용,계,2025,06,"98,329"
경남,거제시,승합,관용,2025,06,83
경남,거제시,승합,자가용,2025,06,"2,692"
경남,거제시,승합,영업용,2025,06,474
경남,거제시,승합,계,2025,06,"3,249"
경남,거제시,화물,관용,2025,06,153
경남,거제시,화물,자가용,2025,06,"12,029"
경남,거제시,화물,영업용,2025,06,513
경남,거제시,화물,계,2025,06,"12,695"
경남,거제시,특수,관용,2025,06,15
경남,거제시,특수,자가용,2025,06,320
경남,거제시,특수,영업용,2025,06,167
경남,거제시,특수,계,2025,06,502
경남,거제시,총계,관용,2025,06,377
경남,거제시,총계,자가용,2025,06,"112,206"
경남,거제시,총계,영업용,2025,06,"2,192"
경남,거제시,총계,계,2025,06,"114,775"
경남,거창군,승용,관용,2025,06,108
경남,거창군,승용,자가용,2025,06,"25,082"
경남,거창군,승용,영업용,2025,06,184
경남,거창군,승용,계,2025,06,"25,374"
경남,거창군,승합,관용,2025,06,77
경남,거창군,승합,자가용,2025,06,827
경남,거창군,승합,영업용,2025,06,175
경남,거창군,승합,계,2025,06,"1,079"
경남,거창군,화물,관용,2025,06,104
경남,거창군,화물,자가용,2025,06,"9,328"
경남,거창군,화물,영업용,2025,06,259
경남,거창군,화물,계,2025,06,"9,691"
경남,거창군,특수,관용,2025,06,15
경남,거창군,특수,자가용,2025,06,86
경남,거창군,특수,영업용,2025,06,176
경남,거창군,특수,계,2025,06,277
경남,거창군,총계,관용,2025,06,304
경남,거창군,총계,자가용,2025,06,"35,323"
경남,거창군,총계,영업용,2025,06,794
경남,거창군,총계,계,2025,06,"36,421"
경남,고성군,승용,관용,2025,06,67
경남,고성군,승용,자가용,2025,06,"19,752"
경남,고성군,승용,영업용,2025,06,184
경남,고성군,승용,계,2025,06,"20,003"
경남,고성군,승합,관용,2025,06,62
경남,고성군,승합,자가용,2025,06,677
경남,고성군,승합,영업용,2025,06,89
경남,고성군,승합,계,2025,06,828
경남,고성군,화물,관용,2025,06,97
경남,고성군,화물,자가용,2025,06,"7,334"
경남,고성군,화물,영업용,2025,06,214
경남,고성군,화물,계,2025,06,"7,645"
경남,고성군,특수,관용,2025,06,11
경남,고성군,특수,자가용,2025,06,139
경남,고성군,특수,영업용,2025,06,66
경남,고성군,특수,계,2025,06,216
경남,고성군,총계,관용,2025,06,237
경남,고성군,총계,자가용,2025,06,"27,902"
경남,고성군,총계,영업용,2025,06,553
경남,고성군,총계,계,2025,06,"28,692"
경남,김해시,승용,관용,2025,06,264
경남,김해시,승용,자가용,2025,06,"249,030"
경남,김해시,승용,영업용,2025,06,"2,233"
경남,김해시,승용,계,2025,06,"251,527"
경남,김해시,승합,관용,2025,06,155
경남,김해시,승합,자가용,2025,06,"5,893"
경남,김해시,승합,영업용,2025,06,568
경남,김해시,승합,계,2025,06,"6,616"
경남,김해시,화물,관용,2025,06,240
경남,김해시,화물,자가용,2025,06,"41,086"
경남,김해시,화물,영업용,2025,06,"4,744"
경남,김해시,화물,계,2025,06,"46,070"
경남,김해시,특수,관용,2025,06,41
경남,김해시,특수,자가용,2025,06,837
경남,김해시,특수,영업용,2025,06,607
경남,김해시,특수,계,2025,06,"1,485"
경남,김해시,총계,관용,2025,06,700
경남,김해시,총계,자가용,2025,06,"296,846"
경남,김해시,총계,영업용,2025,06,"8,152"
경남,김해시,총계,계,2025,06,"305,698"
경남,남해군,승용,관용,2025,06,101
경남,남해군,승용,자가용,2025,06,"14,338"
경남,남해군,승용,영업용,2025,06,149
경남,남해군,승용,계,2025,06,"14,588"
경남,남해군,승합,관용,2025,06,54
경남,남해군,승합,자가용,2025,06,506
경남,남해군,승합,영업용,2025,06,104
경남,남해군,승합,계,2025,06,664
경남,남해군,화물,관용,2025,06,137
경남,남해군,화물,자가용,2025,06,"6,200"
경남,남해군,화물,영업용,2025,06,153
경남,남해군,화물,계,2025,06,"6,490"
경남,남해군,특수,관용,2025,06,8
경남,남해군,특수,자가용,2025,06,64
경남,남해군,특수,영업용,2025,06,27
경남,남해군,특수,계,2025,06,99
경남,남해군,총계,관용,2025,06,300
경남,남해군,총계,자가용,2025,06,"21,108"
경남,남해군,총계,영업용,2025,06,433
경남,남해군,총계,계,2025,06,"21,841"
경남,밀양시,승용,관용,2025,06,108
경남,밀양시,승용,자가용,2025,06,"44,097"
경남,밀양시,승용,영업용,2025,06,479
경남,밀양시,승용,계,2025,06,"44,684"
경남,밀양시,승합,관용,2025,06,93
경남,밀양시,승합,자가용,2025,06,"1,324"
경남,밀양시,승합,영업용,2025,06,196
경남,밀양시,승합,계,2025,06,"1,613"
경남,밀양시,화물,관용,2025,06,104
경남,밀양시,화물,자가용,2025,06,"13,671"
경남,밀양시,화물,영업용,2025,06,"2,591"
경남,밀양시,화물,계,2025,06,"16,366"
경남,밀양시,특수,관용,2025,06,15
경남,밀양시,특수,자가용,2025,06,212
경남,밀양시,특수,영업용,2025,06,589
경남,밀양시,특수,계,2025,06,816
경남,밀양시,총계,관용,2025,06,320
경남,밀양시,총계,자가용,2025,06,"59,304"
경남,밀양시,총계,영업용,2025,06,"3,855"
경남,밀양시,총계,계,2025,06,"63,479"
경남,사천시,승용,관용,2025,06,99
경남,사천시,승용,자가용,2025,06,"48,898"
경남,사천시,승용,영업용,2025,06,661
경남,사천시,승용,계,2025,06,"49,658"
경남,사천시,승합,관용,2025,06,81
경남,사천시,승합,자가용,2025,06,"1,398"
경남,사천시,승합,영업용,2025,06,211
경남,사천시,승합,계,2025,06,"1,690"
경남,사천시,화물,관용,2025,06,130
경남,사천시,화물,자가용,2025,06,"10,498"
경남,사천시,화물,영업용,2025,06,560
경남,사천시,화물,계,2025,06,"11,188"
경남,사천시,특수,관용,2025,06,18
경남,사천시,특수,자가용,2025,06,190
경남,사천시,특수,영업용,2025,06,114
경남,사천시,특수,계,2025,06,322
경남,사천시,총계,관용,2025,06,328
경남,사천시,총계,자가용,2025,06,"60,984"
경남,사천시,총계,영업용,2025,06,"1,546"
경남,사천시,총계,계,2025,06,"62,858"
경남,산청군,승용,관용,2025,06,93
경남,산청군,승용,자가용,2025,06,"13,923"
경남,산청군,승용,영업용,2025,06,56
경남,산청군,승용,계,2025,06,"14,072"
경남,산청군,승합,관용,2025,06,61
경남,산청군,승합,자가용,2025,06,485
경남,산청군,승합,영업용,2025,06,54
경남,산청군,승합,계,2025,06,600
경남,산청군,화물,관용,2025,06,100
경남,산청군,화물,자가용,2025,06,"7,202"
경남,산청군,화물,영업용,2025,06,479
경남,산청군,화물,계,2025,06,"7,781"
경남,산청군,특수,관용,2025,06,9
경남,산청군,특수,자가용,2025,06,144
경남,산청군,특수,영업용,2025,06,147
경남,산청군,특수,계,2025,06,300
경남,산청군,총계,관용,2025,06,263
경남,산청군,총계,자가용,2025,06,"21,754"
경남,산청군,총계,영업용,2025,06,736
경남,산청군,총계,계,2025,06,"22,753"
경남,양산시,승용,관용,2025,06,187
경남,양산시,승용,자가용,2025,06,"157,092"
경남,양산시,승용,영업용,2025,06,"1,102"
경남,양산시,승용,계,2025,06,"158,381"
경남,양산시,승합,관용,2025,06,88
경남,양산시,승합,자가용,2025,06,"4,010"
경남,양산시,승합,영업용,2025,06,780
경남,양산시,승합,계,2025,06,"4,878"
경남,양산시,화물,관용,2025,06,151
경남,양산시,화물,자가용,2025,06,"22,327"
경남,양산시,화물,영업용,2025,06,"7,231"
경남,양산시,화물,계,2025,06,"29,709"
경남,양산시,특수,관용,2025,06,23
경남,양산시,특수,자가용,2025,06,646
경남,양산시,특수,영업용,2025,06,"1,533"
경남,양산시,특수,계,2025,06,"2,202"
경남,양산시,총계,관용,2025,06,449
경남,양산시,총계,자가용,2025,06,"184,075"
경남,양산시,총계,영업용,2025,06,"10,646"
경남,양산시,총계,계,2025,06,"195,170"
경남,의령군,승용,관용,2025,06,68
경남,의령군,승용,자가용,2025,06,"10,501"
경남,의령군,승용,영업용,2025,06,51
경남,의령군,승용,계,2025,06,"10,620"
경남,의령군,승합,관용,2025,06,52
경남,의령군,승합,자가용,2025,06,354
경남,의령군,승합,영업용,2025,06,37
경남,의령군,승합,계,2025,06,443
경남,의령군,화물,관용,2025,06,93
경남,의령군,화물,자가용,2025,06,"4,566"
경남,의령군,화물,영업용,2025,06,571
경남,의령군,화물,계,2025,06,"5,230"
경남,의령군,특수,관용,2025,06,14
경남,의령군,특수,자가용,2025,06,64
경남,의령군,특수,영업용,2025,06,119
